núm_corre,año_ocu,mes_ocu,día_ocu,día_sem_ocu,hora_ocu,g_hora,g_hora_5,depto_ocu,mupio_ocu,área_geo_ocu,zona_ocu,sexo_per,edad_per,mayor_menor,g_edad_80ymás,g_edad_60ymás,edad_quinquenales,estado_con,tipo_veh,marca_veh,color_veh,modelo_veh,g_modelo_veh,tipo_eve
5459,2015,7,3,5,20,4,3,1,117,1,7,9,999,9,16,12,18,9,99,99,99,9999,6,5
5460,2015,7,3,5,13,3,2,1,101,1,19,1,999,9,16,12,18,9,1,20,2,2014,5,5
5461,2015,7,3,5,23,4,3,1,108,1,3,1,20,1,3,3,5,9,4,99,99,9999,6,5
5462,2015,7,3,5,14,3,2,20,2001,2,99,9,999,9,16,12,18,9,99,99,99,9999,6,5
5463,2015,7,3,5,19,4,3,10,1017,1,1,1,18,1,2,2,4,2,4,24,99,9999,6,5
5464,2015,7,3,5,7,2,1,8,805,2,99,9,999,9,16,12,18,9,99,99,99,9999,6,5
5465,2015,7,4,6,12,3,2,1,101,1,8,1,22,1,3,3,5,1,4,42,3,2012,5,5
5466,2015,7,4,6,8,2,1,1,101,1,17,1,55,1,10,10,12,9,11,99,3,2007,4,5
5467,2015,7,4,6,20,4,3,1,101,1,11,9,999,9,16,12,18,9,99,99,99,9999,6,5
5468,2015,7,4,6,20,4,3,1,108,1,8,1,26,1,4,4,6,1,1,32,5,1997,3,5
5469,2015,7,4,6,23,4,3,1,108,1,6,2,22,1,3,3,5,1,1,30,2,1998,3,5
5470,2015,7,4,6,21,4,3,6,601,2,99,9,999,9,16,12,18,9,99,99,99,9999,6,5
5471,2015,7,4,6,12,3,2,10,1008,2,99,1,24,1,3,3,5,2,14,2,1,9999,6,5
5472,2015,7,4,6,15,3,2,10,1001,1,2,1,18,1,2,2,4,1,9,44,2,2013,5,5
5473,2015,7,4,6,17,3,2,11,1102,2,99,9,999,9,16,12,18,9,3,32,5,1987,2,5
5474,2015,7,4,6,19,4,3,11,1109,2,99,9,999,9,16,12,18,9,99,99,99,9999,6,5
5475,2015,7,4,6,16,3,2,9,920,1,99,1,20,1,3,3,5,9,4,21,5,9999,6,5
5476,2015,7,4,6,17,3,2,9,901,1,3,2,22,1,3,3,5,9,4,24,5,9999,6,5
5477,2015,7,4,6,17,3,2,9,901,2,99,9,999,9,16,12,18,9,5,99,2,9999,6,5
5478,2015,7,4,6,20,4,3,16,1615,1,99,1,33,1,5,5,7,2,5,44,99,2008,4,5
5479,2015,7,4,6,23,4,3,15,1501,2,99,9,999,9,16,12,18,9,99,99,99,9999,6,5
5480,2015,7,5,7,20,4,3,1,114,2,99,1,60,1,11,11,13,2,6,99,99,9999,6,5
5481,2015,7,5,7,0,1,1,5,502,2,99,1,16,2,2,2,4,9,4,24,99,2014,5,5
5482,2015,7,5,7,23,4,3,6,608,2,99,9,999,9,16,12,18,9,99,99,99,9999,6,5
5483,2015,7,5,7,16,3,2,9,901,2,14,1,33,1,5,5,7,9,3,44,4,9999,6,5
5484,2015,7,5,7,12,3,2,8,801,1,3,2,21,1,3,3,5,9,1,37,3,9999,6,5
5485,2015,7,5,7,10,2,1,2,203,2,99,9,999,9,16,12,18,9,99,99,99,9999,6,5
5486,2015,7,5,7,18,4,3,2,201,2,99,9,999,9,16,12,18,9,1,99,99,9999,6,5
5487,2015,7,5,7,17,3,2,18,1801,2,99,9,999,9,16,12,18,9,3,99,99,9999,6,5
5488,2015,7,5,7,0,1,1,17,1712,2,99,1,22,1,3,3,5,1,4,99,99,9999,6,5
5489,2015,7,6,1,17,3,2,1,108,1,7,1,48,1,8,8,10,9,12,33,2,9999,6,5
5490,2015,7,6,1,23,4,3,20,2011,2,99,1,17,2,2,2,4,9,99,99,99,9999,6,5
5491,2015,7,6,1,17,3,2,11,1101,1,1,1,19,1,2,2,4,1,4,21,5,9999,6,5
5492,2015,7,6,1,23,4,3,9,923,2,99,9,999,9,16,12,18,9,99,99,99,9999,6,5
5493,2015,7,7,2,7,2,1,16,1603,2,99,9,999,9,16,12,18,9,99,99,99,9999,6,5
5494,2015,7,8,3,18,4,3,18,1801,2,99,9,999,9,16,12,18,9,99,99,99,9999,6,5
5495,2015,7,9,4,11,2,1,1,114,1,99,9,999,9,16,12,18,9,3,99,99,9999,6,5
5496,2015,7,9,4,15,3,2,21,2101,1,99,1,22,1,3,3,5,2,3,99,99,9999,6,5
5497,2015,7,9,4,18,4,3,6,601,2,99,1,27,1,4,4,6,9,3,44,99,1983,2,5
5498,2015,7,9,4,21,4,3,13,1301,2,99,1,26,1,4,4,6,9,4,99,5,2012,5,5
5499,2015,7,10,5,8,2,1,1,105,2,99,9,999,9,16,12,18,9,99,99,99,9999,6,5
5500,2015,7,10,5,19,4,3,1,114,2,99,9,999,9,16,12,18,9,99,99,99,9999,6,5
5501,2015,7,10,5,23,4,3,9,923,2,99,9,999,9,16,12,18,9,99,99,99,9999,6,5
5502,2015,7,10,5,10,2,1,18,1801,1,99,9,999,9,16,12,18,9,10,99,99,9999,6,5
5503,2015,7,10,5,13,3,2,17,1701,2,99,1,37,1,6,6,8,9,9,20,99,2001,4,5
5504,2015,7,11,6,20,4,3,1,102,2,99,1,48,1,8,8,10,9,1,99,9,1992,3,5
5505,2015,7,11,6,10,2,1,5,501,2,99,1,27,1,4,4,6,9,4,2,99,2010,5,5
5506,2015,7,11,6,17,3,2,6,601,2,99,1,16,2,2,2,4,9,4,2,1,9999,6,5
5507,2015,7,11,6,20,4,3,6,603,2,99,9,999,9,16,12,18,9,99,99,99,9999,6,5
5508,2015,7,11,6,17,3,2,17,1701,2,99,9,999,9,16,12,18,9,3,99,99,9999,6,5
5509,2015,7,11,6,22,4,3,7,710,2,99,1,33,1,5,5,7,9,1,21,4,9999,6,5
5510,2015,7,12,7,20,4,3,1,101,1,18,9,999,9,16,12,18,9,99,99,99,9999,6,5
5511,2015,7,12,7,19,4,3,1,101,1,18,2,19,1,2,2,4,9,1,21,6,1994,3,5
5512,2015,7,12,7,14,3,2,1,101,1,11,1,49,1,8,8,10,9,9,20,14,2001,4,5
5513,2015,7,12,7,15,3,2,5,501,2,99,9,999,9,16,12,18,9,99,99,99,9999,6,5
5514,2015,7,12,7,9,2,1,9,920,2,99,9,999,9,16,12,18,9,99,99,99,9999,6,5
5515,2015,7,12,7,0,1,1,13,1301,1,11,9,999,9,16,12,18,9,99,99,99,9999,6,5
5516,2015,7,12,7,22,4,3,2,203,2,99,9,999,9,16,12,18,9,99,99,99,9999,6,5
5517,2015,7,12,7,6,2,1,18,1805,2,99,9,999,9,16,12,18,9,99,99,99,9999,6,5
5518,2015,7,12,7,8,2,1,4,401,2,99,1,24,1,3,3,5,9,5,19,2,2013,5,5
5519,2015,7,12,7,9,2,1,4,406,2,99,1,27,1,4,4,6,9,4,42,5,2008,4,5
5520,2015,7,13,1,23,4,3,1,101,1,9,1,26,1,4,4,6,2,1,32,6,9999,6,5
5521,2015,7,13,1,20,4,3,16,1601,2,99,9,999,9,16,12,18,9,99,99,99,9999,6,5
5522,2015,7,13,1,21,4,3,18,1803,2,99,1,18,1,2,2,4,2,99,99,99,9999,6,5
5523,2015,7,14,2,20,4,3,1,101,2,17,1,57,1,10,10,12,1,5,34,99,2004,4,5
